"Data";"Piso";"Posição";"Observação"
4/2/2025;5;3023;"Deslacrado"
4/2/2025;5;3032;"Deslacrado"
4/2/2025;5;3031;"Deslacrado"
4/2/2025;6;4838;"Não possui máquina, teclado e mousse"
4/2/2025;6;4819;"Carregador conectado"
4/2/2025;6;4232;"Fone carregando na máquina "
4/2/2025;6;4302;"Deslacrado"
4/2/2025;6;4450;"USB conectado na frente"
4/2/2025;6;4475;"PA com o monitor fora de escala"
4/2/2025;6;4389;"Monitor em cima da máquina "
4/2/2025;6;4258;"Calha levantada deslacrada e USB na Frente"
4/2/2025;6;4141;"Deslacrado"
4/2/2025;6;4119;"USB conectado na frente"
4/2/2025;6;4143;"Deslacrado"
4/2/2025;6;4141;"Deslacrado"
4/2/2025;6;4222;"Deslacrado"
7/2/2025;2;6667;"Sem cabo HIS"
7/2/2025;2;6668;"Sem cabo HIS"
7/2/2025;2;6669;"Sem cabo HIS"
7/2/2025;2;6558;"Monitor largado"
7/2/2025;3;1581;"Deslacrado"
7/2/2025;3;1592;"Deslacrado"
7/2/2025;3;1659;"Deslacrado"
7/2/2025;3;1657;"Deslacrado"
7/2/2025;3;1609;"Deslacrado"
7/2/2025;3;1372;"Deslacrado"
7/2/2025;3;1360;"Deslacrado"
7/2/2025;3;1353;"2 Intelbras"
7/2/2025;3;1228;"USB conectado na frente"
7/2/2025;3;1375;"Deslacrado"
7/2/2025;3;1388;"Deslacrado"
7/2/2025;3;1392;"Deslacrado"
7/2/2025;3;1402;"Deslacrado"
7/2/2025;3;1445;"USB conectado na frente"
7/2/2025;3;1251;"Deslacrado"
7/2/2025;3;231;"Pa baguçada"
7/2/2025;3;240;"Deslacrado"
7/2/2025;3;242;"Deslacrado"
7/2/2025;3;253;"Deslacrado"
7/2/2025;3;235;"Deslacrado"
7/2/2025;3;238;"Deslacrado"
7/2/2025;3;251;"Deslacrado"
7/2/2025;3;287;"Deslacrado"
7/2/2025;4;2474;"Deslacrado"
7/2/2025;4;2416;"Deslacrado"
7/2/2025;4;2435;"Deslacrado"
7/2/2025;4;2494;"Deslacrado"
7/2/2025;4;2567;"Deslacrado"
7/2/2025;4;2263;"Deslacrado"
7/2/2025;4;2249;"Deslacrado"
7/2/2025;4;2245;"Deslacrado"
7/2/2025;4;2223;"Deslacrado"
7/2/2025;4;2220;"Deslacrado e Calha levantada "
11/2/2025;5;3313;"Sem calha"
11/2/2025;5;3321;"Sem calha"
11/2/2025;5;3327;"Sem calha"
11/2/2025;5;3324;"Sem calha"
11/2/2025;5;3322;"Sem calha"
11/2/2025;5;3329;"Sem calha"
11/2/2025;5;3328;"Sem calha"
11/2/2025;5;3341;"Sem calha"
11/2/2025;5;3340;"Sem calha"
11/2/2025;5;3339;"Sem calha"
11/2/2025;5;3388;"Sem calha"
11/2/2025;5;3494;"Sem calha"
11/2/2025;5;3479;"Sem calha"
11/2/2025;5;3480;"Sem calha"
11/2/2025;5;3567;"Sem calha"
11/2/2025;5;3432;"Calha Levantda"
11/2/2025;5;3429;"Calha Levantda"
11/2/2025;5;3618;"Sem calha"
11/2/2025;5;3625;"Sem calha"
11/2/2025;5;3619;"Sem calha"
11/2/2025;5;3624;"Sem calha"
11/2/2025;5;3634;"Sem calha"
11/2/2025;5;3633;"Sem calha"
11/2/2025;5;3639;"Sem calha"
11/2/2025;5;3014;"Sem calha e Deslacrado"
11/2/2025;5;3118;"Sem calha e Deslacrado"
11/2/2025;5;3008;"Sem calha e Deslacrado"
11/2/2025;5;3009;"Sem calha e Deslacrado"
11/2/2025;5;3010;"Sem calha e Deslacrado"
11/2/2025;5;3011;"Sem calha e Deslacrado"
11/2/2025;6;4269;"Deslacrado"
11/2/2025;6;4255;"USB conectado na frente"
11/2/2025;6;4266;"USB conectado na frente"
11/2/2025;6;4268;"Deslacrado"
11/2/2025;6;4234;"Deslacrado"
11/2/2025;6;4130;"Calha Levantda"
11/2/2025;6;4142;"Calha Levantda"
11/2/2025;6;4161;"2 Teclado"
11/2/2025;6;4200;"Calha Levantda"
11/2/2025;6;4201;"Calha Levantda"
11/2/2025;6;4188;"Calha Levantda"
11/2/2025;6;4456;"Calha Levantda"
11/2/2025;6;4707;"Calha Levantda e PA sem internet"
11/2/2025;3;1581;"Deslacrado"
11/2/2025;3;1582;"Deslacrado"
11/2/2025;3;1583;"Deslacrado"
11/2/2025;3;1584;"Deslacrado"
11/2/2025;3;1585;"Deslacrado"
11/2/2025;3;1586;"Deslacrado"
11/2/2025;3;1587;"Deslacrado"
11/2/2025;3;1588;"Deslacrado"
11/2/2025;3;1589;"Deslacrado"
11/2/2025;3;1590;"Deslacrado"
11/2/2025;3;1591;"Deslacrado"
11/2/2025;3;1592;"Deslacrado"
11/2/2025;3;1593;"Deslacrado"
11/2/2025;3;1594;"Deslacrado"
11/2/2025;3;1595;"Deslacrado"
11/2/2025;3;1596;"Deslacrado"
11/2/2025;3;1597;"Deslacrado"
11/2/2025;3;1598;"Deslacrado"
11/2/2025;3;1599;"Deslacrado"
11/2/2025;3;1600;"Deslacrado"
11/2/2025;3;1601;"Deslacrado"
11/2/2025;3;1602;"Deslacrado"
11/2/2025;3;1603;"Deslacrado"
11/2/2025;3;1604;"Deslacrado"
11/2/2025;3;1605;"Deslacrado"
11/2/2025;3;1606;"Deslacrado"
11/2/2025;3;1607;"Deslacrado"
11/2/2025;3;1608;"Deslacrado"
11/2/2025;3;1609;"Deslacrado"
11/2/2025;3;1610;"Deslacrado"
11/2/2025;3;1611;"Deslacrado"
11/2/2025;3;1612;"Deslacrado"
11/2/2025;3;1613;"Deslacrado"
11/2/2025;3;1614;"Deslacrado"
11/2/2025;3;1615;"Deslacrado"
11/2/2025;3;1616;"Deslacrado"
11/2/2025;3;1617;"Deslacrado"
11/2/2025;3;1618;"Deslacrado"
11/2/2025;3;1619;"Deslacrado"
11/2/2025;3;1620;"Deslacrado"
11/2/2025;3;1621;"Deslacrado"
11/2/2025;3;1622;"Deslacrado"
11/2/2025;3;1623;"Deslacrado"
11/2/2025;4;2475;"Deslacrado"
11/2/2025;4;2474;"Deslacrado"
11/2/2025;4;2473;"Deslacrado"
11/2/2025;4;2476;"Deslacrado"
11/2/2025;4;24800;"Deslacrado"
11/2/2025;4;2478;"Deslacrado"
11/2/2025;4;2484;"Deslacrado"
11/2/2025;4;2486;"Deslacrado"
11/2/2025;4;2639;"Deslacrado"
11/2/2025;4;2228;"Calha levantada"
11/2/2025;4;2237;"Deslacrado"
11/2/2025;5;3075;"Deslacrado"
11/2/2025;5;3070;"Deslacrado"
11/2/2025;5;3068;"Deslacrado"
11/2/2025;5;3066;"Deslacrado"
11/2/2025;5;3040;"Deslacrado"
11/2/2025;5;3033;"Deslacrado"
11/2/2025;5;3032;"Deslacrado"
11/2/2025;5;3028;"Deslacrado"
11/2/2025;5;3029;"Deslacrado"
11/2/2025;5;3030;"Deslacrado"
11/2/2025;5;3031;"Deslacrado"
11/2/2025;5;3026;"Deslacrado"
11/2/2025;5;3019;"Deslacrado"
11/2/2025;5;3018;"Deslacrado"
11/2/2025;5;3023;"Deslacrado"
11/2/2025;5;3016;"Deslacrado"
11/2/2025;5;3301;"Deslacrado"
11/2/2025;5;3303;"Deslacrado"
11/2/2025;5;3304;"Deslacrado"
11/2/2025;5;3310;"Deslacrado"
11/2/2025;5;3317;"Deslacrado"
11/2/2025;5;3323;"Deslacrado e Sem internet"
11/2/2025;5;3318;"Deslacrado"
11/2/2025;5;3324;"Deslacrado"
11/2/2025;5;3321;"Deslacrado"
11/2/2025;5;3327;"Deslacrado"
11/2/2025;5;3333;"Deslacrado"
11/2/2025;5;3364;"Deslacrado"
11/2/2025;5;3365;"Deslacrado"
11/2/2025;5;3378;"Deslacrado"
11/2/2025;5;3373;"Deslacrado"
11/2/2025;5;3380;"Deslacrado"
11/2/2025;5;3025;"Deslacrado"
11/2/2025;5;3022;"Deslacrado"
11/2/2025;5;3014;"Deslacrado"
11/2/2025;5;3013;"Deslacrado"
11/2/2025;5;3012;"Deslacrado"
11/2/2025;5;3011;"Deslacrado"
11/2/2025;5;3040;"Deslacrado"
11/2/2025;5;3030;"Deslacrado"
11/2/2025;5;3047;"Deslacrado"
11/2/2025;5;3046;"Deslacrado"
11/2/2025;5;3045;"Deslacrado e USB conectado na frente"
11/2/2025;5;3061;"Deslacrado e USB conectado na frente"
11/2/2025;5;3058;"Deslacrado"
11/2/2025;5;3065;"Deslacrado e USB conectado na frente"
11/2/2025;5;3106;"Deslacrado e USB conectado na frente"
11/2/2025;5;3197;"Deslacrado"
11/2/2025;5;3196;"Deslacrado"
11/2/2025;5;3205;"Deslacrado"
11/2/2025;5;3438;"Deslacrado"
11/2/2025;5;3635;"Deslacrado"
11/2/2025;5;3636;"Deslacrado"
11/2/2025;5;3552;"Deslacrado"
11/2/2025;5;3553;"Deslacrado"
11/2/2025;5;3558;"Deslacrado"
11/2/2025;5;3662;"Deslacrado"
11/2/2025;5;3661;"Deslacrado"
11/2/2025;5;3660;"Deslacrado"
11/2/2025;5;3659;"Deslacrado"
11/2/2025;5;3658;"Deslacrado"
11/2/2025;5;3142;"Deslacrado"
11/2/2025;5;3067;"Deslacrado e USB conectado na frente"
11/2/2025;5;3047;"Deslacrado"
11/2/2025;5;3046;"Deslacrado"
11/2/2025;5;3045;"Deslacrado e USB conectado na frente"
11/2/2025;5;3049;"Deslacrado e Avaya com defeito"
11/2/2025;5;3029;"Deslacrado"
11/2/2025;5;3452;"Deslacrado"
11/2/2025;5;3025;"Deslacrado"
11/2/2025;5;3022;"Deslacrado"
11/2/2025;5;3014;"Deslacrado"
11/2/2025;5;3013;"Deslacrado"
11/2/2025;5;3012;"Deslacrado"
11/2/2025;5;3011;"Deslacrado"
11/2/2025;5;3040;"Deslagracado"
11/2/2025;5;3030;"Deslacrado"
11/2/2025;5;3047;"Deslacrado"
11/2/2025;5;3046;"Deslacrado"
11/2/2025;5;3045;"Deslacrado e USB conectado na frente"
11/2/2025;6;4302;"Deslacrado"
11/2/2025;6;4310;"Deslacrado"
11/2/2025;6;4650;"Calha levantada"
11/2/2025;6;4450;"USB Conectado na frente"
11/2/2025;6;4754;"PA bagunçada e tela invertida"
11/2/2025;6;4752;"PA bagunçada e tela invertida"
11/2/2025;6;4735;"PA  com o monitor fora de escala"
11/2/2025;6;4817;"PA bagunçada"
11/2/2025;6;4726;"Monitor invertido"
11/2/2025;6;4389;"Monitor em cima da máquina"
11/2/2025;6;4462;"USB Conectado na frente"
11/2/2025;6;4258;"Calha levantada delacrado e USB conectado na frente"
11/2/2025;6;4143;"Deslacrado"
11/2/2025;6;4141;"Deslacrado"
11/2/2025;6;4222;"Deslacrado"
11/2/2025;6;4119;"USB Conectado na frente"
14/2/2025;2;6746;"Cabo usb porta da frente"
14/2/2025;2;6583;"Deslacrado"
14/2/2025;2;6658;"Deslacrado"
14/2/2025;3;1650;"Cabo usb porta da frente"
14/2/2025;3;1279;"Cabo usb porta da frente"
14/2/2025;3;231;"pa bagunçada"
14/2/2025;3;230;"Deslacrado"
14/2/2025;3;229;"Deslacrado"
14/2/2025;3;240;"Deslacrado"
14/2/2025;3;243;"Deslacrado"
14/2/2025;3;264;"Deslacrado"
14/2/2025;3;265;"Deslacrado"
14/2/2025;3;266;"Deslacrado"
14/2/2025;3;287;"Deslacrado"
14/2/2025;3;1609;"um cabo conectado na porta da frente e não está lacrado."
14/2/2025;3;1608;"Deslacrado"
14/2/2025;3;1612;"Deslacrado"
14/2/2025;3;1360;"Deslacrado"
14/2/2025;3;1336;"Deslacrado"
14/2/2025;3;1331;"Deslacrado"
14/2/2025;3;1241;"Deslacrado"
14/2/2025;3;1242;"Deslacrado"
14/2/2025;3;1243;"Deslacrado"
14/2/2025;3;1381;"está sem cabo de extensor"
14/2/2025;3;1371;"os cabos do ramal não está lacrado"
14/2/2025;3;1383;"sem cabo de extensor"
14/2/2025;3;1384;"não está lacrado"
14/2/2025;3;1386;"os cabos não está lacrado direito"
14/2/2025;3;238;"não está lacrado os cabos conectado na máquina e nem no ramal"
14/2/2025;3;239;"não está lacrado os cabos conectado na máquina e nem no ramal"
14/2/2025;3;251;"não está lacrado os cabos conectado na máquina e nem no ramal"
14/2/2025;3;383;"só tem máquina, ramal e teclado"
14/2/2025;3;275;"não está lacrado os cabos conectado na máquina e nem no ramal"
14/2/2025;3;263;"Deslacrado"
14/2/2025;3;274;"Deslacrado"
14/2/2025;3;262;"Deslacrado"
14/2/2025;3;273;"não está lacrado"
14/2/2025;3;261;"um cabo conectado na porta da frente da máquina"
14/2/2025;3;260;"Deslacrado"
14/2/2025;3;259;"um cabo conectado na porta da frente, não está lacrado os cabos"
14/2/2025;3;271;"Deslacrado"
14/2/2025;3;257;"Deslacrado"
14/2/2025;3;1480;"sem internet"
14/2/2025;3;1541;"calha levantada"
14/2/2025;3;1641;"Deslacrado"
14/2/2025;3;1640;"Deslacrado"
14/2/2025;3;1234;"Deslacrado"
14/2/2025;3;1228;"Deslacrado"
14/2/2025;3;1211;"teclado na pa"
14/2/2025;3;1315;"calha levantada"
14/2/2025;3;1286;"Deslacrado"
14/2/2025;4;2141;"sem máquina"
14/2/2025;4;2117;"2 mouse"
14/2/2025;4;2123;"um cabo conectado na porta da frente"
14/2/2025;4;2295;"um cabo conectado na porta da frente"
14/2/2025;4;2347;"um cabo conectado na porta da frente e está sem lacre"
14/2/2025;4;2348;"um cabo conectado na porta da frente"
14/2/2025;4;2289;"um cabo conectado na porta da frente e está sem lacre"
14/2/2025;4;2288;"um cabo conectado na porta da frente e está sem lacre"
14/2/2025;4;2279;"um cabo ac lacrado na PA, a máquina é mini Dell"
14/2/2025;4;2278;"um cabo ac lacrado na PA, a máquina é mini Dell"
14/2/2025;4;2269;"um cabo de vga lacrado junto com os cabos, a máquina não possui a entrada de vga"
14/2/2025;4;2277;"um cabo de vga e um cabo ac lacrado junto com os cabos, mini HP"
14/2/2025;4;2320;"um cabo conectado na porta da frente"
14/2/2025;4;2266;"um cabo ac lacrado junto com os cabos, mini dell"
14/2/2025;4;2258;"um cabo ac lacrado junto com os cabos, mini dell"
14/2/2025;4;2257;"um cabo ac lacrado junto com os cabos, mini dell"
14/2/2025;4;2255;"um cabo ac lacrado junto com os cabos, mini dell"
14/2/2025;4;2558;"um cabo conectado na porta da frente"
14/2/2025;4;2559;"Deslacrado"
14/2/2025;4;2639;"Deslacrado"
14/2/2025;4;2640;"Deslacrado"
14/2/2025;4;2644;"um cabo conectado na porta da frente"
14/2/2025;4;2099;"1 Ac e 1 Vga na pa"
14/2/2025;4;2234;"1 Cabo AC na pa"
14/2/2025;4;2232;"2 teclados na posição"
14/2/2025;4;2254;"1 Cabo AC na pa"
14/2/2025;4;2220;"máquina em recuperação"
14/2/2025;4;2187;"calha estava levantada"
14/2/2025;4;2180;"Deslacrado"
14/2/2025;4;2179;"Deslacrado"
14/2/2025;4;2182;"Deslacrado"
14/2/2025;4;2183;"Deslacrado"
14/2/2025;4;2172;"Deslacrado"
14/2/2025;4;2167;"Deslacrado"
14/2/2025;4;2169;"Deslacrado"
14/2/2025;4;2174;"Deslacrado"
14/2/2025;4;2170;"Deslacrado"
14/2/2025;4;2171;"Deslacrado"
14/2/2025;5;3012;"Deslacrado"
14/2/2025;5;3011;"Deslacrado"
14/2/2025;5;3010;"Deslacrado"
14/2/2025;5;3009;"Deslacrado"
14/2/2025;5;3008;"Deslacrado"
14/2/2025;5;3418;"Deslacrado"
14/2/2025;5;3417;"Deslacrado"
14/2/2025;5;3547;"Deslacrado"
14/2/2025;5;3542;"Deslacrado"
14/2/2025;5;3544;"Deslacrado"
14/2/2025;5;3634;"Deslacrado"
14/2/2025;5;3641;"Deslacrado"
14/2/2025;5;3633;"Deslacrado"
14/2/2025;5;3636;"não está lacrado e um cabo conectado na porta da frente"
14/2/2025;5;3550;"um cabo conectado na porta da frente"
14/2/2025;5;3558;"um cabo conectado na porta da frente"
14/2/2025;5;3468;"Deslacrado"
14/2/2025;5;3097;"Deslacrado"
14/2/2025;5;3084;"Deslacrado"
14/2/2025;5;3086;"Deslacrado"
14/2/2025;5;3073;"Cabo usb porta da frente"
14/2/2025;5;3049;"Cabo usb porta da frente"
14/2/2025;5;3039;"2 mouses na posição"
14/2/2025;5;3025;"Cabo usb porta da frente"
14/2/2025;5;3015;"Cabo usb porta da frente"
14/2/2025;5;3016;"Deslacrado"
14/2/2025;5;3297;"Deslacrado"
14/2/2025;5;3304;"Deslacrado"
14/2/2025;5;3141;"Deslacrado"
14/2/2025;5;3133;"Deslacrado"
14/2/2025;5;3138;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;5;3127;"Deslacrado"
14/2/2025;5;3128;"Deslacrado"
14/2/2025;5;3120;"Deslacrado"
14/2/2025;5;3121;"Deslacrado"
14/2/2025;5;3113;"Deslacrado"
14/2/2025;5;3112;"Deslacrado"
14/2/2025;5;3109;"Deslacrado"
14/2/2025;5;3001;"Deslacrado"
14/2/2025;6;4208;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4197;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4196;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4189;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4174;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4159;"dois cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4153;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4161;"um cabo conectado na porta da frente e não está lacrado"
14/2/2025;6;4466;"Deslacrado"
14/2/2025;6;4463;"Deslacrado"
14/2/2025;6;4475;"foi retirado um cabo de intelbras, por motivo estar com dois intelbras"
14/2/2025;6;4497;"um cabo conectado na porta da frente"
14/2/2025;6;4498;"um cabo conectado na porta da frente"
14/2/2025;6;4829;"Deslacrado"
14/2/2025;6;4841;"Deslacrado"
14/2/2025;6;4756;"um cabo conectado na porta da frente"
14/2/2025;6;4746;"um cabo conectado na porta da frente"
14/2/2025;6;4744;"um cabo conectado na porta da frente"
14/2/2025;6;4752;"tela de recuperação"
14/2/2025;6;4734;"um cabo conectado na porta da frente"
14/2/2025;6;4735;"um cabo conectado na porta da frente"
14/2/2025;6;4796;"um cabo conectado na porta da frente"
14/2/2025;6;4719;"um cabo conectado na porta da frente"
14/2/2025;6;4728;"um cabo conectado na porta da frente"
14/2/2025;6;4732;"um cabo conectado na porta da frente"
14/2/2025;6;4680;"foi retirado um cabo de intelbras, por motivo estar com dois intelbras"
14/2/2025;6;4263;"Deslacrado"
14/2/2025;6;4264;"2 intelbras"
14/2/2025;6;4269;"Cabo usb porta da frente"
14/2/2025;6;4258;"Deslacrado"
14/2/2025;6;4251;"maquina não funciona"
14/2/2025;6;4233;"Deslacrado"
14/2/2025;6;4418;"calha levantada"
18/2/2025;2;6599;"Deslacrado"
18/2/2025;2;6583;"Deslacrado"
18/2/2025;2;6555;"Deslacrado"
18/2/2025;2;6646;"Deslacrado"
18/2/2025;2;6647;"USB na frente e Deslacrado"
18/2/2025;2;6769;"Deslacrado"
18/2/2025;2;6743;"Deslacrado"
18/2/2025;2;6734;"Deslacrado"
18/2/2025;2;6825;"Deslacrado"
18/2/2025;2;6601;"2 extensores"
18/2/2025;2;6556;"Deslacrado"
18/2/2025;2;6628;"Deslacrado"
18/2/2025;2;6599;"Deslacrado"
18/2/2025;2;6628;"Deslacrado"
18/2/2025;2;6599;"Deslacrado"
18/2/2025;2;6887;"Deslacrado"
18/2/2025;2;6938;"Deslacrado"
18/2/2025;2;6935;"Deslacrado"
18/2/2025;3;269;"Deslacrado"
18/2/2025;3;259;"Deslacrado"
18/2/2025;3;260;"Deslacrado"
18/2/2025;3;261;"Deslacrado"
18/2/2025;3;273;"Deslacrado"
18/2/2025;3;274;"Deslacrado"
18/2/2025;3;263;"Deslacrado"
18/2/2025;3;275;"Deslacrado"
18/2/2025;3;262;"Deslacrado"
18/2/2025;3;280;"Deslacrado"
18/2/2025;3;281;"Deslacrado"
18/2/2025;3;293;"Deslacrado"
18/2/2025;3;294;"Deslacrado"
18/2/2025;3;282;"Deslacrado"
18/2/2025;3;283;"Deslacrado"
18/2/2025;3;284;"Deslacrado"
18/2/2025;3;1288;"Deslacrado"
18/2/2025;3;1289;"Deslacrado"
18/2/2025;3;1399;"Deslacrado"
18/2/2025;3;1271;"Deslacrado"
18/2/2025;3;1265;"Deslacrado"
18/2/2025;3;1264;"Deslacrado"
18/2/2025;3;1282;"Deslacrado"
18/2/2025;3;1288;"Deslacrado"
18/2/2025;3;1436;"Deslacrado"
18/2/2025;3;1437;"Deslacrado"
18/2/2025;4;2472;"Deslacrado"
18/2/2025;4;2469;"Deslacrado"
18/2/2025;4;2480;"Deslacrado"
18/2/2025;4;2421;"Deslacrado"
18/2/2025;4;2414;"Deslacrado"
18/2/2025;4;2575;"Deslacrado"
18/2/2025;4;2580;"Deslacrado"
18/2/2025;5;3040;"Deslacrado"
18/2/2025;5;3033;"Deslacrado"
18/2/2025;5;3038;"Deslacrado"
18/2/2025;5;3029;"USB na frente e Deslacrado"
18/2/2025;5;3036;"Deslacrado"
18/2/2025;5;3045;"Deslacrado"
18/2/2025;5;3044;"Deslacrado"
18/2/2025;5;3043;"Deslacrado"
18/2/2025;5;3068;"Deslacrado"
18/2/2025;5;3067;"Deslacrado"
18/2/2025;5;3075;"Deslacrado"
18/2/2025;5;3073;"Deslacrado e mouse e teclado na porta frente"
18/2/2025;5;3072;"Deslacrado"
18/2/2025;5;3097;"Deslacrado"
18/2/2025;5;3303;"Deslacrado"
18/2/2025;5;3305;"Deslacrado"
18/2/2025;5;3306;"Deslacrado"
18/2/2025;5;3313;"Deslacrado"
18/2/2025;5;3314;"Deslacrado"
18/2/2025;5;3328;"Deslacrado"
18/2/2025;5;3338;"Deslacrado"
18/2/2025;5;3364;"Deslacrado"
18/2/2025;5;3390;"Deslacrado"
18/2/2025;5;3391;"Deslacrado"
18/2/2025;5;3393;"Deslacrado"
18/2/2025;5;3394;"Deslacrado"
18/2/2025;5;3385;"Deslacrado"
18/2/2025;5;3405;"Deslacrado"
18/2/2025;5;3404;"Deslacrado"
18/2/2025;5;3398;"Deslacrado"
18/2/2025;5;3399;"Deslacrado"
18/2/2025;5;3402;"Deslacrado"
18/2/2025;5;3493;"Deslacrado"
18/2/2025;5;3292;"Deslacrado 2 mouses"
18/2/2025;5;3483;"Deslacrado"
18/2/2025;5;3581;"Deslacrado e mouse na parte da frente"
18/2/2025;5;3586;"Deslacrado"
18/2/2025;5;3585;"Deslacrado"
18/2/2025;6;4487;"Deslacrado"
18/2/2025;6;4434;"Deslacrado"
18/2/2025;6;4429;"Deslacrado"
18/2/2025;6;4424;"Deslacrado"
18/2/2025;6;4423;"Deslacrado"
18/2/2025;6;4413;"Deslacrado"
18/2/2025;6;4412;"Deslacrado"
18/2/2025;6;4460;"Deslacrado com 2 Intelbras"
18/2/2025;6;4439;"Deslacrado"
18/2/2025;6;4431;"Deslacrado"
18/2/2025;6;4430;"2 Intelbras"
18/2/2025;6;4425;"Deslacrado"
18/2/2025;6;4569;"Deslacrado"
18/2/2025;6;4573;"Deslacrado"
18/2/2025;6;4583;"Deslacrado"
18/2/2025;6;4541;"Deslacrado"
18/2/2025;6;4135;"Deslacrado"
18/2/2025;6;4134;"Deslacrado"
18/2/2025;6;4241;"Deslacrado"
18/2/2025;6;4355;"Deslacrado"
18/2/2025;6;4258;"Deslacrado e teclado na porta da frente"
21/2/2025;2;6583;"Monitor não liga"
21/2/2025;2;6678;"VGA Com defeito"
21/2/2025;3;1609;"Deslacrado"
21/2/2025;3;1610;"Deslacrado"
21/2/2025;3;1612;"Deslacrado"
21/2/2025;3;1672;"Deslacrado"
21/2/2025;3;1677;"Deslacrado"
21/2/2025;3;1286;"Deslacrado"
21/2/2025;3;263;"Máquina 402 G1 Descolando a parte da frente"
21/2/2025;3;274;"2 mouse"
21/2/2025;3;1324;"USB na porta da frente"
21/2/2025;3;1344;"USB na porta da frente"
21/2/2025;3;1370;"USB na porta da frente"
21/2/2025;3;1426;"USB na porta da frente"
21/2/2025;4;2083;"USB na porta da frente"
21/2/2025;4;2076;"USB na porta da frente"
21/2/2025;4;2057;"Calha levantada"
21/2/2025;4;2558;"USB na porta da frente"
21/2/2025;4;2351;"USB na porta da frente"
21/2/2025;4;2306;"Maquina encontrado"
21/2/2025;4;2145;"Intelbras cortado"
21/2/2025;5;3122;"USB na porta da frente"
21/2/2025;5;3106;"USB na porta da frente"
21/2/2025;5;3105;"USB na porta da frente"
21/2/2025;5;3010;"USB na porta da frente"
21/2/2025;5;3022;"USB na porta da frente"
21/2/2025;5;3029;"USB na porta da frente"
21/2/2025;5;3051;"USB na porta da frente"
21/2/2025;5;3049;"USB na porta da frente"
21/2/2025;5;3073;"USB na porta da frente"
21/2/2025;5;3581;"USB na porta da frente"
21/2/2025;5;3585;"USB na porta da frente"
21/2/2025;5;3384;"Sem T da fonte do ramal"
21/2/2025;6;4534;"AC solto"
21/2/2025;6;4209;"Teclado solto na PA"
21/2/2025;6;4152;"USB na porta da frente"
21/2/2025;6;4162;"USB na porta da frente"
21/2/2025;6;4233;"USB na porta da frente"
21/2/2025;6;4234;"PA bagunçada"
21/2/2025;6;4241;"Cabo conectado na frente"
21/2/2025;6;4720;"USB na porta da frente"
21/2/2025;6;4709;"USB na porta da frente"
25/2/2025;2;6744;"Monitor riscado"
25/2/2025;3;1462;"Ramal reinicializando"
25/2/2025;3;1472;"Sem rede"
25/2/2025;3;263;"Parte frontal saindo"
25/2/2025;3;383;"Sem rede"
25/2/2025;3;;"2 maquinas estragadas encontradas na infra"
25/2/2025;4;2083;"USB na porta da frente"
25/2/2025;4;2076;"USB na porta da frente"
25/2/2025;4;2101;"Teclado solto"
25/2/2025;4;2558;"USB na porta da frente"
25/2/2025;4;2149;"2 mouses"
25/2/2025;4;2551;"2 Extensores"
25/2/2025;5;3073;"USB na porta da frente"
25/2/2025;5;3008;"2 Teclados"
25/2/2025;5;3105;"USB na porta da frente"
25/2/2025;5;3010;"USB na porta da frente"
25/2/2025;5;3022;"USB na porta da frente"
25/2/2025;5;3029;"USB na porta da frente"
25/2/2025;5;3051;"USB na porta da frente"
25/2/2025;5;3049;"USB na porta da frente"
25/2/2025;5;3073;"USB na porta da frente"
25/2/2025;5;3581;"USB na porta da frente"
25/2/2025;5;3835;"USB na porta da frente"
25/2/2025;5;3558;"USB na porta da frente"
25/2/2025;6;4670;"USB na porta da frente"
25/2/2025;6;4820;"USB na porta da frente"
25/2/2025;6;4152;"USB na porta da frente"
25/2/2025;6;4162;"USB na porta da frente"
25/2/2025;6;4233;"USB na porta da frente"
25/2/2025;6;4234;"USB na porta da frente"
25/2/2025;6;4241;"USB na porta da frente"
25/2/2025;6;4720;"USB na porta da frente"
25/2/2025;6;4709;"USB na porta da frente"
28/2/2025;2;6890;"USB na porta da frente"
28/2/2025;2;6810;"USB na porta da frente"
28/2/2025;3;1637;"USB na porta da frente"
28/2/2025;3;1659;"USB na porta da frente"
28/2/2025;3;1631;"USB na porta da frente"
28/2/2025;3;1374;"Deslacrado"
28/2/2025;3;1373;"Deslacrado"
28/2/2025;3;1372;"Deslacrado"
28/2/2025;3;1360;"Deslacrado"
28/2/2025;3;1375;"USB na porta da frente"
28/2/2025;3;1377;"Deslacrado"
28/2/2025;3;1378;"Deslacrado"
28/2/2025;3;1385;"Deslacrado"
28/2/2025;3;1384;"Deslacrado"
28/2/2025;3;1436;"Deslacrado"
28/2/2025;3;1434;"Deslacrado"
28/2/2025;3;1438;"Deslacrado"
28/2/2025;3;1462;"Ramal com problema"
28/2/2025;3;1309;"Deslacrado"
28/2/2025;3;1267;"Deslacrado"
28/2/2025;3;228;"Deslacrado"
